Date,Bagasse_Generation,Bagasse_and_Diesel_Generation,Black_Coal_Generation,Coal_Seam_Methane_Generation,Grid_Generation,Kerosene_Generation,Natural_Gas_Generation,Solar_Generation,Solar__Generation,Waste_Coal_Mine_Gas_Generation,Water_Generation,Wind_Generation,RRP,RESDEMAND,weekday,month,year
2021-08-24,217.70000000000002,0.0,1453427.54167,21241.101599999998,0.48,8466.29308,131633.14739,106358.775591,8129.54191,18692.531185,21487.88968,104487.58017,54.672971805555555,109612367.0,1,8,2021
2021-08-25,2029.200012,0.0,1425359.61482,18597.20567,0.05,1294.0128900000002,136258.6635,78321.943253,8429.57804,16927.2937,19946.31982,76824.20589,47.78632336805555,109264209.0,2,8,2021
2021-08-26,3505.5,0.0,1483126.63952,31211.85819,1.1,0.0,187355.15949,107460.563743,9161.98183,15514.29376,26721.709600000002,48195.57825,88.50696263888888,110232228.0,3,8,2021
2021-08-27,3426.5,0.0,1465799.60695,23866.54248,1.37,556.9745399999999,185801.82672,124632.836706,9214.94276,17037.356236,23624.16954,32688.05095,76.79469739583332,108212089.0,4,8,2021
2021-08-28,3321.4,0.0,1426125.15938,13843.7582,1.42,0.0,99883.11874,84867.758954,8639.70636,16196.175055,18881.45978,21861.14099,46.32750326388889,101412188.0,5,8,2021
2021-08-29,2612.000004,0.0,1476631.95257,11405.694220000001,0.71,0.0,75626.73824,96531.931778,7021.153310000001,16632.243784,15235.94984,38627.00571,64.70974295138889,101607224.0,6,8,2021
2021-08-30,2336.700025,0.0,1430395.53,27137.06182,0.0,1559.08953,94020.51005,90782.889868,8457.06738,16597.068816,19870.99963,32867.43801,50.27283284722222,108484589.0,0,8,2021
2021-08-31,1131.299971,0.0,1468267.0763,14758.01151,0.0,0.0,133114.85356,50165.711634,6662.9311,17069.437435,18411.59972,56793.91771,55.526334444444444,108942977.0,1,8,2021
2021-09-01,75.6,0.0,1437806.36853,12292.59121,0.31,0.0,99444.66063,97173.199381,8327.77068,16420.368803,21905.94971,64263.14003,93.51946402777777,109911868.0,2,9,2021
2021-09-02,106.70000000000002,0.0,1427306.8396100001,3736.19006,0.75,2880.50154,78488.36892000001,99572.599115,6507.14453,15389.793635,24492.48474,112036.78603,38.72531489583333,109586805.0,3,9,2021
2021-09-03,1305.9999739999998,0.0,1472574.14975,17394.10718,0.7000000000000001,966.3531700000001,72031.42129,93734.108314,5307.79375,16262.643752,31254.51724,99513.87192,55.11613333333333,109145313.0,4,9,2021
2021-09-04,2107.999985,0.0,1422447.00853,14541.12709,1.53,0.0,76465.25258,102825.482027,6441.41312,18104.70003,32930.91965,82963.08754000001,47.94031631944444,103311528.0,5,9,2021
2021-09-05,1385.2,0.0,1394507.20861,9895.11959,0.5700000000000001,0.0,81363.00841,106685.016927,943.18699,17450.474975,27739.82477,92543.19826,47.917239375,103369218.0,6,9,2021
2021-09-06,3512.7,0.0,1389069.03535,18878.910470000003,0.0,0.0,130976.4278,96601.707655,8564.3404,18149.643538,31165.912320000003,123699.80808,46.027151180555556,109980390.0,0,9,2021
2021-09-07,3095.9,0.0,1409810.08173,5448.08015,0.0,0.0,108999.49123,110245.1329,9465.70451,18406.94995,27352.44978,79241.40221,37.459260173611106,108849094.0,1,9,2021
2021-09-08,3020.9,0.0,1428385.06024,14815.0128,0.0,0.0,92799.70746,129812.362348,8931.63547,18953.756241,30526.86964,83127.93255,56.27394715277777,109349703.0,2,9,2021
2021-09-09,2713.6,0.0,1373694.12164,11173.2051,0.0,3016.99495,114373.86575,95180.512722,8854.28454,17329.781242,19267.924909999998,55489.09361,37.78992142361111,107993254.0,3,9,2021
2021-09-10,2316.8,0.0,1378386.9591,5744.72537,0.0,760.98738,113341.54165,97702.598786,8625.77626,16697.850027,21146.892350000002,40183.74282,24.775736458333338,106409727.0,4,9,2021
2021-09-11,373.8,0.0,1337244.45419,2578.80843,0.0,0.0,83524.58153000001,78258.159023,8711.013219999999,15970.818576,28643.07735,45581.44296,19.37397489583333,99834011.0,5,9,2021
2021-09-12,2607.2,0.0,1317820.79408,8087.28844,0.0,2500.99346,72626.51339000001,55443.643344,8710.53928,16253.812429,31339.50455,54289.17303,21.951122361111114,99669561.0,6,9,2021
2021-09-13,2611.2,0.0,1437656.69112,15165.54173,0.0,0.0,96707.74287,103378.843198,3333.08179,15638.92513,23640.8223,69229.77231,57.828800694444446,109576225.0,0,9,2021
2021-09-14,2563.4,0.0,1399623.54564,16736.37463,0.0,0.0,83667.34442000001,97698.634645,9328.64428,16269.862834,23909.25985,86399.59268,37.87357899305555,107386161.0,1,9,2021
2021-09-15,2397.0,0.0,1470117.82235,11506.77835,0.0,0.0,103252.26797,105941.819512,4384.346390000001,15531.768804,25026.55729,57322.97039,50.334559062500006,107316255.0,2,9,2021
2021-09-16,1095.0,0.0,1473487.15769,17557.98539,0.0,0.0,104460.7831,90237.557443,5080.43289,16306.725086999999,24815.0598,39248.89045,67.85710225694444,106608663.0,3,9,2021
2021-09-17,0.0,0.0,1438968.53283,10066.80162,0.0,0.0,84499.68022,92902.936887,6195.10451,14723.218861,28513.31221,74796.75103,56.04160510416667,106899130.0,4,9,2021
2021-09-18,0.0,0.0,1405362.37471,1182.4301,0.0,0.0,74802.58095999999,83433.430471,4401.14506,14433.199957,15703.40747,67721.11076,49.996507083333334,99903386.0,5,9,2021
2021-09-19,2057.2,0.0,1352167.2641699999,10729.39611,0.0,1893.00018,64495.408110000004,68175.636909,6841.6487099999995,16061.774912,25249.2748,27994.27351,78.93032173611111,98873695.0,6,9,2021
2021-09-20,2796.200001,0.0,1424520.94592,17720.31658,0.0,0.0,113360.3069,64912.334308,3506.7886599999997,17802.781182,23489.32728,47568.943980000004,64.24847413194445,108953640.0,0,9,2021
2021-09-21,2712.099999,0.0,1440483.80292,17231.61569,0.0,8253.00349,114439.95092,59911.638614999996,6289.88515,15355.031255,21019.817339999998,48947.06781,27.365763645833336,106282346.0,1,9,2021
2021-09-22,1573.700001,0.0,1436747.40773,24462.17866,0.0,3346.08124,139383.81887,77000.925869,8563.79247,16046.799898,23111.79493,81563.13648,63.519296458333336,101688938.0,2,9,2021
2021-09-23,575.400004,0.0,1406658.81774,11344.78731,0.0,0.0,96339.78264,87914.288071,8683.11907,14468.449961,23466.85987,36237.2998,38.36620197916667,102117274.0,3,9,2021
2021-09-24,0.0,0.0,1398629.6788599999,15515.0558,0.0,0.0,51064.12586,100759.456735,8637.6161,16209.481317,33167.389689999996,44255.28795,31.52497142361111,101846554.0,4,9,2021
2021-09-25,0.0,0.0,1395640.3879,11829.560360000001,0.0,0.0,22685.5832,94116.71319,6655.71399,14541.237461,36154.48708,37993.24478,38.61769694444444,96649440.0,5,9,2021
2021-09-26,2242.6,0.0,1379473.5223,11668.648229999999,0.0,0.0,51241.73338,105654.136729,5436.8879799999995,15035.900109,33759.14721,51139.72782,44.883295590277775,96428030.0,6,9,2021
2021-09-27,3128.8,0.0,1468236.55289,15993.01856,0.0,0.0,95678.76195,87807.55314799999,1354.55977,14258.169055999999,17936.670000000002,128377.92727,61.28734225694444,104955776.0,0,9,2021
2021-09-28,3156.6,0.0,1489608.45395,8081.78751,0.0,0.0,84546.69851,87005.65985699999,1934.00812,14226.256347,21468.86746,101024.58673,60.77591319444445,107246205.0,1,9,2021
2021-09-29,2963.2,0.0,1536182.23483,15344.57095,0.0,0.0,79742.39637,81773.231083,1826.3263200000001,13435.412511,25243.89496,105401.30563,67.99924916666667,108617399.0,2,9,2021
2021-09-30,2857.6,0.0,1487855.2719999999,23761.270640000002,0.33999999999999997,16270.24648,79092.68048,74348.355816,2806.0204200000003,12350.86876,23216.00744,70710.92367,112.20082746527777,109004538.0,3,9,2021
2021-10-01,2911.3,0.0,1470455.68728,32986.57764,0.0,6388.9720800000005,98951.77194,57754.061075,5081.12291,16590.999899,23969.29997,46950.13542,77.42116118055556,108074833.0,4,10,2021
2021-10-02,0.0,0.0,1386850.57633,22144.06667,0.0,0.0,35282.60135,57404.441401,7900.722290000001,15137.712609,32681.659779999998,24738.022390000002,29.82949545138889,99152319.0,5,10,2021
2021-10-03,0.0,0.0,1384578.59701,23421.34263,0.5700000000000001,1530.03223,45930.39767,118778.28828,9108.60469,16229.499998,37218.65476,11131.21844,30.640945347222218,97806256.0,6,10,2021
2021-10-04,0.0,0.0,1404450.7746899999,28663.61993,0.75,7175.46291,63156.24628,77488.331645,8763.36868,16202.256164,38970.10721,56554.37579,126.1355217361111,105504250.0,0,10,2021
2021-10-05,2231.3,0.0,1424832.9357,11748.25002,31.98,1421.00659,77947.0369,96001.69989999999,9685.12276,18249.418804,24285.69989,71584.86358,22.501451597222225,105995956.0,1,10,2021
2021-10-06,2994.2,0.0,1417471.46728,12035.011190000001,0.59,1651.99045,85213.14366,108411.866903,9600.87133,18376.399922,30023.84737,59749.21807,31.232854930555558,105630199.0,2,10,2021
2021-10-07,3165.9,0.0,1402956.52858,15307.26163,1.26,0.0,78779.00573,102586.204711,6252.64962,18236.031273,36151.93216,58435.9546,33.26220628472222,108975801.0,3,10,2021
2021-10-08,3252.6,0.0,1451087.32403,19571.71482,1.05,0.0,65688.63724,111491.363959,9065.38578,15627.524962,32817.98975,37617.69091,42.41236986111111,107758551.0,4,10,2021
2021-10-09,3220.5,0.0,1398767.53388,30642.659200000002,1.27,0.0,37078.76923,83151.400368,7680.33404,13979.187442,33631.25974,77288.80959,16.801126770833335,101947174.0,5,10,2021
2021-10-10,3204.5,0.0,1364123.00538,31075.60567,1.26,2314.0044000000003,41208.45877,92687.192643,8864.81519,15797.699985,34870.69971,75061.79629,22.795173298611115,101651128.0,6,10,2021
2021-10-11,3304.700002,0.0,1461667.69587,48219.69021,0.81,2093.00722,97824.86146,119428.926928,5420.27294,17881.581241,33795.29986,52968.43097,61.610898576388884,112751497.0,0,10,2021
2021-10-12,3368.500019,0.0,1502755.93317,52029.9263,0.5700000000000001,2063.99885,105905.11646,104284.33871499999,4111.48135,18257.218642,32024.60242,16406.46711,72.95107322916667,115396825.0,1,10,2021
2021-10-13,1971.8999919999999,0.0,1446928.83367,39000.36146,0.0,1439.99561,71849.99121,135962.387274,7514.46869,16749.781176,31313.78989,68554.69048,50.919156875,113602957.0,2,10,2021
2021-10-14,0.0,0.0,1434188.42742,46680.012090000004,0.24,5509.6681100000005,96281.09598,136138.147879,7476.45256,8146.512389,30378.30241,69605.1223,88.44376052083334,114248388.0,3,10,2021
2021-10-15,0.0,0.0,1475048.34602,29317.23143,1.3,0.0,66444.52679,86779.96058099999,8832.6981,8780.387527,27126.89742,65819.43245,112.40864447916665,111650734.0,4,10,2021
2021-10-16,0.0,0.0,1351898.86519,22250.863110000002,1.35,3479.99254,37451.73431,53611.868766,3168.03102,16726.974991,34944.33468,47155.65866,-110.05101347222222,100480113.0,5,10,2021
2021-10-17,0.0,0.0,1344007.4565,20367.344250000002,1.28,3283.99448,72361.84009,129672.908293,9209.29161,16145.981048,29013.31237,25620.42061,51.42049572916667,99207563.0,6,10,2021
2021-10-18,1113.8,0.0,1453029.69173,35079.11716,0.41000000000000003,3056.98049,89125.10684,121638.094386,2787.6763499999997,17410.725035,34820.82735,68625.01024,129.5116159375,112347983.0,0,10,2021
2021-10-19,4340.799979,0.0,1429158.34615,33388.8869,0.0,0.0,96565.39998,125102.28375100001,8473.58094,12390.956237,30585.91488,13489.4353,92.55935128472221,111131023.0,1,10,2021
2021-10-20,4400.699982,0.0,1410837.89171,40344.21681,0.0,0.0,117657.76118,129409.448746,8904.67142,18108.79378,24073.10738,30754.04851,187.10542701388889,110506640.0,2,10,2021
2021-10-21,3187.6,0.0,1448464.68477,31540.46174,0.0,0.0,119459.93324,108921.803558,7336.83774,17816.362561,32564.68244,51614.38332,74.8710576388889,112005332.0,3,10,2021
2021-10-22,3631.600007,0.0,1403382.3144,76069.89603999999,0.4,1181.0074,132445.62925,111828.682722,7879.47009,17731.650098,28686.12491,42205.58751,100.82443184027778,114062680.0,4,10,2021
2021-10-23,4705.899982,0.0,1357726.4419800001,46781.95788,0.0,4310.0066,171428.79654,131360.711554,8210.48203,17476.162421,31467.43489,43431.79278,93.70103211805555,111461933.0,5,10,2021
2021-10-24,3485.300001,0.0,1331456.54842,34688.07361,0.0,13460.56433,183166.94461,120377.563816,8339.27016,15930.093667,35439.43225,50453.43172,69.03014659722221,111814700.0,6,10,2021
2021-10-25,3596.1,0.0,1403874.23011,61797.59263,0.0,4082.01498,181662.95453,97798.122474,3162.01864,16868.643808,31240.85492,45936.06953,98.36967965277778,116110642.0,0,10,2021
2021-10-26,3559.2999999999997,0.0,1389297.2588,49886.00957,1.93,5973.6595099999995,159804.23876,110440.23049300001,8347.58719,18811.218687,30323.64993,50593.96948,81.11689812499999,113969111.0,1,10,2021
2021-10-27,3394.1,0.0,1427132.4589,41481.5747,0.0,5155.80531,121782.62838,136319.524901,8769.90564,19199.043837,30150.12991,57674.983290000004,87.81349434027777,113914674.0,2,10,2021
2021-10-28,3883.999999,0.0,1474753.24684,35759.9459,0.08,16836.46315,137869.11941,148328.79432,8944.67314,19581.349916,32752.11487,69434.00672,115.70994597222222,117456567.0,3,10,2021
2021-10-29,1424.499985,0.0,1480837.40791,28439.14386,1.38,216.00393,132204.67228,122195.762717,2041.99946,18925.66866,30060.1299,49678.96895,63.398203888888894,119230437.0,4,10,2021
2021-10-30,301.9,0.0,1430879.99996,40481.35846,1.1500000000000001,3871.4057599999996,56054.14314,150995.927661,8336.65613,18606.568664,38186.72474,25517.90859,62.32091354166667,113692266.0,5,10,2021
2021-10-31,3443.1,0.0,1379920.21672,15135.32963,0.16999999999999998,0.0,45620.411850000004,132449.227646,9496.43716,18518.899985,35841.72722,72211.58215,43.73264791666667,105907424.0,6,10,2021
2021-11-01,3432.5,0.0,1482614.70966,18725.24837,0.8200000000000001,0.0,106612.27548,102629.583426,7022.93488,19445.868689,35897.25478,75930.54515,70.6207209375,113154205.0,0,11,2021
2021-11-02,3541.2,0.0,1494908.1246,11553.58433,0.0,0.0,114651.93848,122885.448184,6225.99489,20319.618629,29738.11989,70163.49484,66.44308861111111,112402084.0,1,11,2021
2021-11-03,3554.3,0.0,1481203.42523,46.40544,0.0,0.0,155245.53918,125499.00770999999,8472.56699,20845.81889,27375.15991,84705.80865,59.805453229166666,110881750.0,2,11,2021
2021-11-04,3114.200001,0.0,1428848.79055,21472.75616,0.0,0.0,102723.93041,140453.072971,8631.20478,16574.612562,27016.9024,80121.0581,97.91943131944443,111183929.0,3,11,2021
2021-11-05,3601.4,0.0,1492753.87053,8489.712309999999,1.8399999999999999,0.0,119103.37706,132834.161037,5729.71378,20205.037513,29305.30489,82524.37048,62.60944211805556,111454649.0,4,11,2021
2021-11-06,1693.1999999999998,0.0,1380364.57916,14889.39885,2.88,0.0,82163.93167,122330.318756,6045.48807,20093.212438,35019.09464,85673.82025,35.833625034722225,104282210.0,5,11,2021
2021-11-07,0.0,0.0,1386287.76415,23361.17956,2.33,0.0,82972.95097,121572.757616,5098.68281,19208.981230999998,36433.74968,75704.92682,53.72996979166667,105553727.0,6,11,2021
2021-11-08,0.0,0.0,1536258.26948,69644.32063,2.88,5123.00683,124264.48741,95080.6962,5429.2955999999995,20207.693725,39602.28225,44802.16502,189.07819461805556,119020450.0,0,11,2021
2021-11-09,0.0,0.0,1576632.1570000001,67681.05049000001,0.06,4136.02245,112106.36977,77256.088024,6616.52839,18343.262497,35897.17216,19568.81162,135.4434615625,120537548.0,1,11,2021
2021-11-10,0.0,0.0,1572166.42407,54169.97902,0.0,2619.00167,102171.49324,101880.318543,5256.86886,18117.387521,34972.6447,72034.80761,124.85331215277778,123788311.0,2,11,2021
2021-11-11,161.7,0.0,1600240.73072,89746.08177,0.0,4668.0141300000005,142861.28805,83191.865624,2068.00405,18065.924935,55478.4243,49917.93818,571.8922120486111,127538936.0,3,11,2021
2021-11-12,3587.299999,0.0,1588412.36148,72022.74535,0.0,0.0,158029.7343,93948.191836,6322.1034899999995,16697.368916,42340.76459,53096.76191,88.25100034722222,126948403.0,4,11,2021
2021-11-13,752.100004,0.0,1392867.64397,13805.442720000001,0.0,0.0,47585.6115,69045.951918,7993.09696,16687.006441,29347.39464,70139.55345,11.81788986111111,103939057.0,5,11,2021
2021-11-14,0.0,0.0,1401132.14525,10828.39482,1.92,3425.4761,48362.04218,61345.389973,9299.91958,18014.687413,34608.11709,35814.7277,18.27210986111111,99054186.0,6,11,2021
2021-11-15,1383.1,0.0,1381928.62772,25899.06309,0.54,3386.54878,91635.13804,128741.710784,10015.37736,17269.518633,23405.45229,36322.77199,97.0266939236111,109417491.0,0,11,2021
2021-11-16,3117.8,0.0,1467610.27297,34865.85825,0.23,4153.23175,93886.36207,103804.59634,7438.34895,14431.76885,23825.55229,18775.64889,89.37516065972223,111511381.0,1,11,2021
2021-11-17,0.0,0.0,1473953.88613,32628.95149,1.76,0.0,76580.27962,107123.535092,2368.91105,16956.725065,26321.90233,74820.24448000001,71.33964694444444,113305561.0,2,11,2021
2021-11-18,0.0,0.0,1471011.54229,38729.27387,0.0,0.0,72734.56332,108294.886946,6106.380889999999,9785.544214,20276.9074,97876.63192,65.75823385416668,113088171.0,3,11,2021
2021-11-19,0.0,0.0,1463290.00554,41016.35959,1.08,0.0,82379.35135,120688.459278,6907.3349800000005,15410.93755,19212.34745,65497.793580000005,91.97441107638889,113975192.0,4,11,2021
2021-11-20,0.0,0.0,1421383.79329,37444.58574,0.0,637.0082,62616.9874,146226.425672,346.25359,17757.8314,29086.98731,47363.94321,129.94484006944444,111591380.0,5,11,2021
2021-11-21,61.1,0.0,1528718.23614,24668.06079,0.0,0.0,59367.80244,126124.846035,587.04769,20267.056071,27110.75229,28191.98411,99.36978493055555,113823976.0,6,11,2021
2021-11-22,1919.9,0.0,1496411.68694,16843.54971,0.8200000000000001,0.0,95136.3333,137134.743962,3789.73807,20284.200059,19804.91495,62024.76675,47.888203923611115,126563410.0,0,11,2021
2021-11-23,3441.6,0.0,1487951.5047,13665.27823,0.76,0.0,109342.63057,130543.88942,4308.33923,13908.187586,18329.30245,76361.44564,59.77256385416666,121535671.0,1,11,2021
2021-11-24,3643.700004,0.0,1499874.75554,24268.35886,1.11,0.0,135315.62283,129148.20103,4757.01671,11990.118774,22882.1649,64906.807759999996,74.68343284722222,122955099.0,2,11,2021
2021-11-25,4205.600008,0.0,1552267.75047,35349.66287,1.3800000000000001,0.0,147259.97407,62437.272144999995,3311.5029099999997,14711.818675999999,26814.83239,64064.60616,81.80294229166667,123821675.0,3,11,2021
2021-11-26,4318.19999,0.0,1561462.9929,40257.94549,1.2,1033.17106,131218.81861,82439.120856,6374.39052,20772.443973,28560.87737,25176.14505,120.24738256944444,123712033.0,4,11,2021
2021-11-27,1319.200003,0.0,1507934.25732,13664.81823,0.72,0.0,85314.66513,117463.182872,5359.41835,20014.868803,35263.67466,38399.29907,65.34481034722222,113448127.0,5,11,2021
2021-11-28,0.0,0.0,1485518.36155,6789.26418,2.88,0.0,77676.82022000001,85893.184953,3210.4932400000002,20475.006338,36442.57719,91747.257,41.96898395833333,109487700.0,6,11,2021
2021-11-29,0.0,0.0,1558090.94297,39078.40372,2.88,0.0,114167.43104,70349.047438,4993.6269,19920.800207,23106.94243,82471.55756,75.8771534375,119644023.0,0,11,2021
2021-11-30,0.0,0.0,1528613.32515,70810.58716,2.37,0.0,132731.63106,60782.425835,1257.00272,18084.987393,22861.54239,44516.15162,97.58472499999999,121564246.0,1,11,2021
2021-12-01,0.0,0.0,1538763.35157,28833.07935,0.0,27.91933,155299.90016,122447.93972,4337.35448,19566.112535,26415.68994,16127.706450000001,72.1359221875,125946817.0,2,12,2021
2021-12-02,0.0,0.0,1535981.84116,20663.92107,0.0,3055.01857,173387.88897,139650.091936,5971.67422,15330.38122,23774.757410000002,26081.66431,75.88526107638889,126956714.0,3,12,2021
2021-12-03,0.0,0.0,1523738.8106499999,21545.957860000002,0.0,1879.01765,186142.28807,135042.559226,6722.9836,18818.787412,27485.85726,37473.51771,73.44434135416667,125048675.0,4,12,2021
2021-12-04,0.0,0.0,1448935.09136,16334.97582,0.0,0.0,115023.32487,150105.079993,6619.1328,20912.006347,40603.56709,47985.923240000004,51.88415701388889,115529903.0,5,12,2021
2021-12-05,0.0,0.0,1380794.37914,10797.913910000001,0.0,0.0,57512.39622,128885.065562,6070.39736,20076.537445,34655.74965,60127.92408,28.76335965277778,111513537.0,6,12,2021
2021-12-06,0.0,0.0,1488074.44445,16522.46817,0.0,0.0,104487.72405,134732.573162,6557.69503,19345.918795999998,20979.722420000002,81522.71074,66.7610920486111,119547278.0,0,12,2021
2021-12-07,0.0,0.0,1454567.14799,17229.0523,1.02,0.0,183654.53139,139518.808703,7685.79026,18868.937436,23339.59734,57429.65976,78.91973725694444,122835183.0,1,12,2021
2021-12-08,2799.4,0.0,1481367.27946,13422.61786,0.0,0.0,199312.92699,131080.425597,7115.81767,20183.443803000002,27341.17481,36600.43906,70.4818864236111,127461700.0,2,12,2021
2021-12-09,3272.3,0.0,1375256.93685,39387.29248,0.0,5447.8062,221910.59326,131791.692163,6718.92593,19799.956428,41079.85458,27914.83952,611.6211204861111,127019881.0,3,12,2021
2021-12-10,1801.900003,0.0,1350231.40203,33770.58241,0.91,1347.98394,220769.16947999998,159638.138783,8980.19143,18571.349976,30055.98468,26726.76449,113.79641145833334,124727894.0,4,12,2021
2021-12-11,0.0,0.0,1306664.65715,23548.3464,1.3900000000000001,0.0,158603.05586,163697.535275,9466.35573,17460.462442,31772.55701,28519.44344,106.32447225694445,112884018.0,5,12,2021
2021-12-12,0.0,0.0,1290795.09648,23101.19077,1.34,0.0,106263.88752,143527.800296,7023.3210899999995,18126.875141,30140.517050000002,57500.95429,140.60371440972222,111857617.0,6,12,2021
2021-12-13,1916.7,0.0,1362850.31593,27620.22459,0.5800000000000001,967.98893,138856.95127,144804.90998,7509.20632,19503.981126,19311.324790000002,54685.12996,102.64910180555556,120557010.0,0,12,2021
2021-12-14,3060.9,0.0,1480456.90002,20454.685,0.0,1375.00416,104758.20982,151887.601354,7294.91637,19165.668578,17188.09488,48384.44235,68.79998611111111,119987928.0,1,12,2021
2021-12-15,3078.5,0.0,1475883.69444,18235.04342,0.0,1350.98255,106466.90962,151586.998756,8421.18308,17673.9875,16556.44732,45103.61384,90.63333295138888,121081086.0,2,12,2021
2021-12-16,3233.400001,0.0,1521427.46696,23579.2723,7.290000000000001,2009.0071599999999,127496.4564,160296.048059,6984.23395,18530.450011,16482.96989,21387.09142,100.0080073611111,124701165.0,3,12,2021
2021-12-17,2916.7,0.0,1472364.51583,23888.7055,0.0,0.0,135714.62272,155927.002398,8159.136530000001,19346.406155,14765.296260000001,60269.23807,87.02214746527778,123256289.0,4,12,2021
2021-12-18,3883.299977,0.0,1468310.06229,20408.26881,0.59,0.0,93958.87999,151051.760538,8442.87254,18402.400106,33199.654500000004,67572.26663,89.41927718749999,114803199.0,5,12,2021
2021-12-19,4299.400004,0.0,1457165.09727,16330.59407,1.1300000000000001,0.0,121147.66311,161489.130637,9218.01566,18415.656166,15995.82727,54114.747520000004,86.92912604166666,114652777.0,6,12,2021
2021-12-20,2673.599996,0.0,1516804.49886,40517.01266,1.05,11130.60244,186272.49823,148314.261335,8303.236,17943.843816,30657.0845,40076.51696,853.1847973611111,129818961.0,0,12,2021
2021-12-21,0.0,0.0,1570703.7816,38693.97405,0.27,9302.34078,192533.22297,156326.41820000001,8328.3437,18071.049882,26858.132009999998,41906.8243,174.91249013888887,130487650.0,1,12,2021
2021-12-22,0.0,0.0,1597084.77433,35218.30819,0.0,1609.2813899999999,185912.34976,159925.11245,7318.22853,17225.856261,25736.18966,39135.64936,104.24711347222222,130389921.0,2,12,2021
2021-12-23,0.0,0.0,1580275.91106,34886.74951,0.0,2350.00726,199084.65868,161437.088498,7683.31621,17522.074969,32370.72438,37456.71102,202.35820920138892,130629737.0,3,12,2021
2021-12-24,0.0,0.0,1555450.72494,29346.29262,0.0,1196.00041,159919.24885,142249.540125,4739.08633,18626.16868,30219.161930000002,48891.96299,86.43957427083332,123474687.0,4,12,2021
2021-12-25,0.0,0.0,1447502.95398,55.108799999999995,0.0,0.0,76952.86234,110402.752578,5745.97868,16893.843733,25806.45448,43676.53271,70.80142687499999,109388844.0,5,12,2021
2021-12-26,0.0,0.0,1439166.15774,10124.71891,0.0,0.0,59733.38975,89247.89687,6792.54097,18090.418817,27615.13205,21968.38919,66.85504385416667,111300126.0,6,12,2021
2021-12-27,0.0,0.0,1455721.3376200001,208.83168,0.2,0.0,95516.06914,92110.300185,7132.795529999999,17957.199973,26908.909570000003,25866.52831,67.17562260416666,107015679.0,0,12,2021
2021-12-28,0.0,0.0,1394125.42578,4223.93797,0.0,0.0,76727.44521,91073.966343,5278.82668,17084.737534,27135.27445,43905.02386,47.610152847222224,109622323.0,1,12,2021
2021-12-29,0.0,0.0,1452409.59332,4978.45693,0.0,0.0,77861.51865,69414.042721,6951.64694,17748.268769,29633.49195,73308.93794,65.08722888888889,113939840.0,2,12,2021
2021-12-30,0.0,0.0,1421515.8213,14929.40195,0.0,0.0,76888.45533,80120.26346300001,8081.56991,17249.437554,37686.34701,95634.89939,54.59511784722222,112877801.0,3,12,2021
2021-12-31,0.0,0.0,1451516.37388,18863.4401,0.0,0.0,91876.01964,140061.834521,7057.3551099999995,15156.737519,36349.29689,87068.29234,77.50826795138889,115079512.0,4,12,2021
2022-01-01,0.0,0.0,1480919.3885000001,14764.06547,0.0,0.0,70098.84641,145353.366892,5794.74945,16452.668805,38642.04939,34728.06292,79.97215368055555,113505080.0,5,1,2022
2022-01-02,0.0,0.0,1495698.39883,17152.61081,0.0,0.0,59522.1014,154515.65168,7749.12242,15070.337524,43600.946879999996,23996.20905,89.31346572916665,111258770.0,6,1,2022
2022-01-03,0.0,0.0,1479112.66731,18196.862080000003,0.0,0.0,64365.66467,150377.54861,9057.06564,15122.600002000001,36962.5869,46363.90966,78.41596645833333,117612369.0,0,1,2022
2022-01-04,0.0,0.0,1559695.75567,47751.87223,0.51,0.0,92786.5172,155444.49303,8936.72731,13488.968707,43963.03678,22514.09008,106.80207020833332,127038192.0,1,1,2022
2022-01-05,0.0,0.0,1538340.4992,21477.92869,0.0,0.0,155455.11367,159097.163742,8157.34807,15761.537497,33007.554430000004,41826.40756,103.04088916666666,128958830.0,2,1,2022
2022-01-06,0.0,0.0,1503058.36021,48689.054820000005,0.0,0.0,126579.17364000001,149191.60944,5653.08717,12987.862417,39194.6143,69126.41398,127.32994128472222,131087296.0,3,1,2022
2022-01-07,0.0,0.0,1540185.84911,45231.18847,0.0,0.0,136559.52509,128462.99072,7459.92551,15044.643789,34508.15696,88956.18768,143.26904944444445,132132256.0,4,1,2022
2022-01-08,0.0,0.0,1505719.27149,54465.109110000005,0.0,0.0,103699.94112,126407.143068,6563.49187,15499.70628,29773.47211,78341.72041000001,127.52335208333334,124538503.0,5,1,2022
2022-01-09,0.0,0.0,1459279.47518,40535.702000000005,0.99,0.0,122350.94439,117662.411049,5573.23443,16409.156131,33530.84448,66653.21343,115.09648277777778,120205441.0,6,1,2022
2022-01-10,0.0,0.0,1455402.90901,46338.671689999996,0.36,0.0,135053.07774,137172.494706,8738.54962,16188.587468,33596.07457,65602.53138,109.54533065972221,126196335.0,0,1,2022
2022-01-11,0.0,0.0,1458977.92864,36939.12665,0.0,0.0,126515.56059,133380.088941,6417.77155,15715.599887,40395.3495,64989.13725,157.9927648611111,123742296.0,1,1,2022
2022-01-12,0.0,0.0,1454759.41661,21745.29666,0.0,0.0,117727.60399999999,153553.70697199999,8658.4009,15815.425049,38758.7045,64191.369300000006,136.9079767013889,121618152.0,2,1,2022
