Date_Hour,Bagasse_Generation,Bagasse_and_Diesel_Generation,Black_Coal_Generation,Coal_Seam_Methane_Generation,Grid_Generation,Kerosene_Generation,Natural_Gas_Generation,Solar_Generation,Solar__Generation,Waste_Coal_Mine_Gas_Generation,Water_Generation,Wind_Generation,RRP,Hour,Month,WeekDay,Year
2022-08-23 15:00:00,0.0,0.0,58729.8154,137.40184,1.26,0.0,2866.1561300000003,12684.772549,144.96434,735.5874819999999,695.0475,1404.39067,184.80014083333333,15,8,1,2022
2022-08-23 16:00:00,0.0,0.0,64434.53753,2655.25814,0.39,0.0,4253.44049,7599.733982,82.44492,757.8437710000001,1741.54748,1477.47753,183.50410666666667,16,8,1,2022
2022-08-23 17:00:00,0.0,0.0,69563.11847,6663.48034,0.4399999999999999,0.0,7062.68194,2123.638171,0.56816,773.5562540000001,5115.45744,1543.02804,284.08983416666666,17,8,1,2022
2022-08-23 18:00:00,0.0,0.0,71738.59568,7870.12729,20.45,0.0,7218.26907,9.078,0.0,770.324982,5923.347400000001,3380.84677,330.90951333333334,18,8,1,2022
2022-08-23 19:00:00,0.0,0.0,70021.68373,7861.69525,14.999999999999998,0.0,7249.784519999999,1.4400000000000002,0.0,753.875022,5438.3724,4476.38419,270.7042791666667,19,8,1,2022
2022-08-23 20:00:00,0.0,0.0,68763.39427,7308.888550000001,1.27,0.0,5933.38972,1.4400000000000002,0.0,759.724999,3108.56748,5783.967369999999,232.5202933333333,20,8,1,2022
2022-08-23 21:00:00,0.0,0.0,68974.22027,3939.96631,0.84,0.0,5249.55523,0.36,0.0,730.949977,1049.0175,5756.76243,170.04052166666665,21,8,1,2022
2022-08-23 22:00:00,0.0,0.0,68376.92949,3637.93732,0.2,0.0,4602.16681,0.0,0.0,737.237502,395.1,5623.336850000001,182.37442583333333,22,8,1,2022
2022-08-23 23:00:00,0.0,0.0,65652.4591,3291.34385,0.35,0.0,4603.21957,0.0,0.0,714.393757,58.8375,5613.353429999999,146.38678166666668,23,8,1,2022
2022-08-24 00:00:00,0.0,0.0,62055.76025,525.37389,1.1,0.0,4615.94167,0.0,0.0,735.306255,59.215,5654.29635,144.81392833333334,0,8,2,2022
2022-08-24 01:00:00,0.0,0.0,60335.0351,3.38388,1.46,0.0,4362.25827,0.0,0.0,744.556269,58.53,5673.730729999999,135.93010416666667,1,8,2,2022
2022-08-24 02:00:00,0.0,0.0,59935.10649,3.38388,0.02,0.0,3635.53148,0.0,0.0,687.212502,58.5525,5628.092890000001,98.85637583333332,2,8,2,2022
2022-08-24 03:00:00,0.0,0.0,58938.11823,3.38388,0.48,0.0,3340.88383,0.0,0.0,647.193759,58.885,6223.400790000001,68.11098333333334,3,8,2,2022
2022-08-24 04:00:00,0.0,0.0,59284.53505,3.38388,0.77,0.0,3307.48217,0.0,0.0,553.7812349999999,403.845,6212.65195,87.04556666666667,4,8,2,2022
2022-08-24 05:00:00,0.0,0.0,62511.55375,452.52027,0.79,0.0,3921.31684,0.0,0.0,574.699973,3807.89244,5743.68482,143.70935333333333,5,8,2,2022
2022-08-24 06:00:00,0.0,0.0,67785.36181,1954.34806,1.09,0.0,4549.43074,290.50194,27.1395,602.4374849999999,5535.87737,5834.81776,205.664865,6,8,2,2022
2022-08-24 07:00:00,0.0,0.0,66473.54297,1948.80902,0.1,0.0,4433.54299,7402.006231,343.84947,539.500009,4250.46991,5498.2174,197.72344583333333,7,8,2,2022
2022-08-24 08:00:00,0.0,0.0,56401.255860000005,261.12092,0.03,0.0,2424.65252,12517.948594,725.3504,496.543754,1570.8725,5540.48222,-35.007759166666666,8,8,2,2022
2022-08-24 09:00:00,0.0,0.0,49236.62849,3.38388,0.7799999999999999,0.0,1442.2,13498.830543,1003.71048,355.224999,329.3725,5351.3243,-36.05676,9,8,2,2022
2022-08-24 10:00:00,0.0,0.0,47207.76205,3.38388,0.72,0.0,1431.95999,11790.457582,1217.25747,352.000004,78.7725,4668.60001,-51.89778833333333,10,8,2,2022
2022-08-24 11:00:00,0.0,0.0,47344.93974,3.38388,1.48,0.0,1432.24999,7717.822696,586.80967,357.50624700000003,64.1825,4216.03997,-73.0878575,11,8,2,2022
2022-08-24 12:00:00,0.0,0.0,46891.64131,3.38388,1.11,0.0,1428.05,8721.941362,1097.62847,345.024986,57.575,1356.9799799999998,-60.25312416666667,12,8,2,2022
2022-08-24 13:00:00,0.0,0.0,46922.23027,3.38388,1.7999999999999998,0.0,1437.96999,10814.764901,1240.14182,364.806258,57.51,320.71,-49.77113416666666,13,8,2,2022
2022-08-24 14:00:00,0.0,0.0,47936.62799,3.38388,1.46,0.0,1778.8679499999998,12733.949289,1042.95628,359.712502,81.795,2630.6334500000003,-41.708868333333335,14,8,2,2022
2022-08-24 15:00:00,0.0,0.0,51337.69082,3.38388,1.11,0.0,2438.8041,16501.935365,592.20172,360.174996,688.7375,3668.75116,-6.543333333333333,15,8,2,2022
2022-08-24 16:00:00,0.0,0.0,60080.11056,43.59738,0.04,0.0,3605.69657,13459.741639,309.19065,447.106228,1640.0875,3961.86061,89.15176083333334,16,8,2,2022
2022-08-24 17:00:00,0.0,0.0,67327.47887,2126.2496300000003,0.01,0.0,6216.40226,3206.47323,64.04069,506.074989,5477.0124000000005,4012.46325,206.70197666666664,17,8,2,2022
2022-08-24 18:00:00,0.0,0.0,69122.27545,5420.79843,20.1,0.0,7281.23715,9.533,0.0,650.981229,5834.4199100000005,5288.71063,242.90242916666668,18,8,2,2022
2022-08-24 19:00:00,0.0,0.0,69508.44041,5008.48062,14.689999999999998,0.0,7304.29734,0.24,0.0,710.29998,5779.78239,5893.43374,182.84407416666667,19,8,2,2022
2022-08-24 20:00:00,0.0,0.0,69739.98197,5346.3121,1.28,0.0,6019.72149,0.24,0.0,712.799991,3810.74244,6724.28891,181.26314833333333,20,8,2,2022
2022-08-24 21:00:00,0.0,0.0,69921.91078,4704.81751,1.45,0.0,5555.37114,0.24,0.0,619.606238,502.19248,7227.17218,209.3754508333333,21,8,2,2022
2022-08-24 22:00:00,0.0,0.0,69068.05049,2779.95696,0.21,0.0,5553.5416000000005,0.24,0.0,521.374988,57.625,7358.27717,178.77307333333331,22,8,2,2022
2022-08-24 23:00:00,0.0,0.0,67180.7844,1886.02639,0.0,0.0,4891.64896,0.24,0.0,573.018747,58.535,7397.89457,152.79922333333334,23,8,2,2022
2022-08-25 00:00:00,0.0,0.0,63984.14895,1320.51964,1.1,0.0,4495.528,0.24,0.0,620.6249789999999,58.38,7383.92083,101.68008333333334,0,8,3,2022
2022-08-25 01:00:00,0.0,0.0,61839.67244,1697.48727,0.43,0.0,4254.407499999999,0.24,0.0,671.5000190000001,57.8375,7317.11904,142.28390166666665,1,8,3,2022
2022-08-25 02:00:00,0.0,0.0,61643.29538,1881.3736,0.42,0.0,4310.76064,0.24,0.0,674.787514,58.07,7321.622510000001,141.89338583333333,2,8,3,2022
2022-08-25 03:00:00,0.0,0.0,60427.10072,1882.00807,0.71,0.0,4300.98908,0.24,0.0,651.5062330000001,58.265,6938.06654,145.39702333333332,3,8,3,2022
2022-08-25 04:00:00,0.0,0.0,60739.14729,1893.31783,0.74,0.0,4309.80518,0.24,0.0,673.593747,58.2125,6047.39356,177.0189475,4,8,3,2022
2022-08-25 05:00:00,0.0,0.0,61997.03305,1923.52074,0.37,0.0,4307.6668,0.24,0.0,702.268761,2301.89245,4803.33035,213.78686,5,8,3,2022
2022-08-25 06:00:00,0.0,0.0,66767.29402,3334.21954,1.45,0.0,4573.49475,403.21567,29.77391,698.243781,5028.87989,3850.49716,289.5859091666667,6,8,3,2022
2022-08-25 07:00:00,0.0,0.0,65218.27309,3914.59194,0.44,0.0,5463.97143,9063.964141,329.99116,657.4812440000001,4137.04243,3550.54945,245.4352275,7,8,3,2022
2022-08-25 08:00:00,0.0,0.0,57394.28925,838.0293,1.08,0.0,4500.37019,17306.600193,701.9765600000001,544.637523,525.32,2370.45715,45.68318166666666,8,8,3,2022
2022-08-25 09:00:00,0.0,0.0,51825.35484,2.17536,0.75,0.0,3499.53054,16571.729937,974.47526,614.631253,205.3575,1981.64721,-16.188331666666667,9,8,3,2022
2022-08-25 10:00:00,0.0,0.0,48160.73009,2.17536,0.74,0.0,1487.0269,17126.796052,1163.24351,614.425027,246.83,1826.24817,-16.4225,10,8,3,2022
2022-08-25 11:00:00,0.0,0.0,47269.90094,2.17536,1.84,0.0,1434.27997,14726.562971,1259.83539,559.987521,205.19,738.53,-42.807500000000005,11,8,3,2022
2022-08-25 12:00:00,0.0,0.0,47223.44643,2.17536,1.1,0.0,1437.08999,12021.71108,1260.41703,572.724985,200.9375,683.0799999999999,-50.37833333333333,12,8,3,2022
2022-08-25 13:00:00,0.0,0.0,47360.55379,2.17536,1.1,0.0,1431.09998,13021.296129,1177.27232,609.4874950000001,302.7725,927.62,-45.8825,13,8,3,2022
2022-08-25 14:00:00,0.0,0.0,49780.24643,2.17536,0.37,0.0,1789.6829699999998,15175.689846,1005.01505,627.718761,455.195,1403.4475,-28.9975,14,8,3,2022
2022-08-25 15:00:00,0.0,0.0,53399.32059,55.37536,0.76,0.0,2267.65131,17255.84789,765.81478,626.93124,891.265,1077.31501,110.02906833333331,15,8,3,2022
2022-08-25 16:00:00,0.0,0.0,60863.06901,685.4963700000001,0.1,0.0,3288.00468,12240.643414,421.42412,652.218762,1675.11,1146.1812599999998,199.06266166666668,16,8,3,2022
2022-08-25 17:00:00,0.0,0.0,68503.9761,5626.79378,1.09,0.0,7849.971079999999,2852.370851,71.61225,680.55001,5432.162420000001,1571.49746,263.7296925,17,8,3,2022
2022-08-25 18:00:00,0.0,0.0,69774.79065,7892.06753,20.2,0.0,10567.17947,8.533999999999999,0.0,654.149999,6149.22988,2309.93495,311.2557308333333,18,8,3,2022
2022-08-25 19:00:00,0.0,0.0,69306.36251,7904.85131,15.3,0.0,10625.81069,0.432,0.0,711.099997,5901.519920000001,3085.30497,284.2119658333333,19,8,3,2022
2022-08-25 20:00:00,0.0,0.0,69563.67009,7927.355469999999,1.23,0.0,9198.30147,0.216,0.0,702.881251,4442.642470000001,3905.01264,284.67596,20,8,3,2022
2022-08-25 21:00:00,0.0,0.0,68525.22017,6727.76735,1.05,0.0,6308.00546,0.0,0.0,692.787501,1092.94499,5041.8921,253.59899666666664,21,8,3,2022
2022-08-25 22:00:00,0.0,0.0,66307.58511,3177.15569,0.42,0.0,5632.35952,0.0,0.0,648.118746,392.045,4919.24312,221.7374908333333,22,8,3,2022
2022-08-25 23:00:00,0.0,0.0,65415.17605,1748.54717,0.0,0.0,5294.22073,0.0,0.0,682.837505,58.305,5333.50015,209.3443208333333,23,8,3,2022
2022-08-26 00:00:00,0.0,0.0,62304.54086,1456.50831,2.52,0.0,4716.586719999999,0.0,0.0,705.462514,58.182500000000005,5401.431979999999,239.6655658333333,0,8,4,2022
2022-08-26 01:00:00,0.0,0.0,60749.70274,1463.05446,0.3999999999999999,0.0,4725.78075,0.0,0.0,714.362497,58.8275,5230.12828,184.6304266666667,1,8,4,2022
2022-08-26 02:00:00,0.0,0.0,59711.97841,1460.60722,1.47,0.0,4726.54133,0.0,0.0,692.524996,58.99,4450.32829,163.12514166666668,2,8,4,2022
2022-08-26 03:00:00,0.0,0.0,59654.46903,1459.85188,0.37,0.0,4726.97925,0.0,0.0,685.512491,59.0625,3041.58573,187.67669916666668,3,8,4,2022
2022-08-26 04:00:00,0.0,0.0,60486.653170000005,1452.96331,0.75,0.0,4626.99612,0.0,0.0,688.637517,85.2125,2367.31517,230.28214083333333,4,8,4,2022
2022-08-26 05:00:00,0.0,0.0,62712.11499,1456.00476,1.11,0.0,4609.721750000001,0.0,0.0,647.568751,3146.81742,2338.18725,205.23728916666667,5,8,4,2022
2022-08-26 06:00:00,0.0,0.0,67887.2651,1917.15591,1.11,0.0,4334.8907,366.7069,34.32364,604.900006,5363.77989,2994.3051,269.32002166666666,6,8,4,2022
2022-08-26 07:00:00,0.0,0.0,67368.76222,1885.35168,0.73,0.0,4240.45976,7880.983261,336.45722,597.187494,4220.67494,3294.57016,257.98782750000004,7,8,4,2022
2022-08-26 08:00:00,0.0,0.0,59007.36074,30.54539,1.5,0.0,3450.5251,16760.250792,697.43205,495.618769,668.23,2954.63826,68.94891750000001,8,8,4,2022
2022-08-26 09:00:00,0.0,0.0,53503.0354,0.72516,1.7999999999999998,0.0,2955.70347,18378.355309,982.84337,505.068738,141.95999999999998,3012.28738,2.85551,9,8,4,2022
2022-08-26 10:00:00,0.0,0.0,49617.97956,0.72516,0.43,0.0,2982.1657400000004,15367.325953,1162.25638,499.768747,59.4675,2725.33199,-27.369629166666662,10,8,4,2022
2022-08-26 11:00:00,0.0,0.0,48795.0225,0.72516,1.5,0.0,2859.73048,15707.052669,1128.37427,505.650003,57.675,2500.21853,14.037019166666669,11,8,4,2022
2022-08-26 12:00:00,0.0,0.0,47991.37078,0.72516,0.72,0.0,2724.19751,15356.658933,1240.83403,515.887508,57.1375,1844.27188,2.156715,12,8,4,2022
2022-08-26 13:00:00,0.0,0.0,50447.96057,0.72516,0.75,0.0,2732.66608,14342.1161,1159.0615,550.043746,57.135,1645.50861,13.814998333333332,13,8,4,2022
2022-08-26 14:00:00,0.0,0.0,54436.5537,0.72516,1.08,0.0,2729.84955,13949.853124,995.69664,563.918764,84.935,1633.7872900000002,31.065540833333333,14,8,4,2022
2022-08-26 15:00:00,0.0,0.0,59082.97873,0.72516,1.1,0.0,2823.97812,12889.399504,734.11585,590.975023,678.3325,1550.25377,82.00609,15,8,4,2022
2022-08-26 16:00:00,0.0,0.0,65891.99865,324.7228,0.39,0.0,3957.8914,8576.098937,385.44997,603.987514,1759.77998,1660.4813,202.25701333333333,16,8,4,2022
2022-08-26 17:00:00,0.0,0.0,69395.45998,5092.743570000001,0.0,0.0,6701.28575,1885.959312,64.4317,636.025014,5465.182430000001,1818.44926,252.53179,17,8,4,2022
2022-08-26 18:00:00,0.0,0.0,71247.89377,5630.72759,20.1,0.0,8188.67863,9.201,0.0,652.9187459999999,5858.49991,2639.46484,268.091355,18,8,4,2022
2022-08-26 19:00:00,0.0,0.0,70150.24838,5131.7502,14.9,0.0,8201.96669,2.0280000000000005,0.0,659.018727,5855.18738,3799.85638,222.67362333333327,19,8,4,2022
2022-08-26 20:00:00,0.0,0.0,69785.47814,4318.14912,1.86,0.0,7794.89509,2.0280000000000005,0.0,689.556248,3397.31492,5049.24682,223.4157058333333,20,8,4,2022
2022-08-26 21:00:00,0.0,0.0,69294.73409,3377.18906,0.63,0.0,6442.75839,2.0280000000000005,0.0,705.112487,1094.1775,5264.4235,202.9400383333333,21,8,4,2022
2022-08-26 22:00:00,0.0,0.0,68125.50837,2013.57566,0.0,0.0,6098.703799999999,2.0280000000000005,0.0,711.8374910000001,649.2625,5253.02376,213.55856416666663,22,8,4,2022
2022-08-26 23:00:00,0.0,0.0,67239.53,1981.23767,0.0,0.0,5741.34251,2.0280000000000005,0.0,716.67502,141.43,4952.79094,196.17510666666664,23,8,4,2022
2022-08-27 00:00:00,0.0,0.0,63259.67826,1542.48447,1.88,0.0,5735.60719,2.0280000000000005,0.0,717.981279,57.675,5334.92117,180.80182083333327,0,8,5,2022
2022-08-27 01:00:00,0.0,0.0,61655.25069,1.45032,1.08,0.0,4218.2774,2.0280000000000005,0.0,666.400014,225.14,5825.89869,166.23288333333332,1,8,5,2022
2022-08-27 02:00:00,0.0,0.0,61030.45078,1.45032,1.45,0.0,3659.11532,2.0280000000000005,0.0,663.256256,257.065,5936.634,142.41646916666667,2,8,5,2022
2022-08-27 03:00:00,0.0,0.0,60999.281,1.45032,1.09,0.0,3657.76797,2.0280000000000005,0.0,670.468751,896.38,5926.08436,137.28890583333333,3,8,5,2022
2022-08-27 04:00:00,0.0,0.0,60837.04555,1.45032,0.95,0.0,3220.84246,2.0280000000000005,0.0,700.918727,1059.56,5703.35581,142.29614666666666,4,8,5,2022
2022-08-27 05:00:00,0.0,0.0,61540.33755,1.45032,0.72,0.0,3524.61366,2.0280000000000005,0.0,691.04379,1564.9475,5452.1682200000005,133.66744333333335,5,8,5,2022
2022-08-27 06:00:00,0.0,0.0,65520.34472,1.45032,0.75,0.0,3202.84181,350.46734000000004,27.617880000000003,677.700012,3731.59244,5417.09943,136.54093333333333,6,8,5,2022
2022-08-27 07:00:00,0.0,0.0,63301.55258,1.45032,1.83,0.0,2926.95763,7512.276591,315.80569,678.118749,3959.53745,4804.61248,76.30488916666667,7,8,5,2022
2022-08-27 08:00:00,0.0,0.0,54896.36448,1.45032,0.39,0.0,1532.5368099999998,14188.136601,697.04294,687.706276,1650.485,4611.734780000001,15.5706275,8,8,5,2022
2022-08-27 09:00:00,0.0,0.0,49560.15099,1.45032,1.48,0.0,1377.29965,15189.2552,979.60754,552.593766,1122.3575,4236.93544,21.214446666666667,9,8,5,2022
2022-08-27 10:00:00,0.0,0.0,47120.82869,1.45032,1.45,0.0,1380.82964,15322.001003,1068.76519,543.825008,242.0625,3449.12636,6.872274999999999,10,8,5,2022
2022-08-27 11:00:00,0.0,0.0,46174.02225,1.45032,0.75,0.0,1381.58963,14766.233303,931.80109,548.600006,58.9525,3219.35847,12.1541825,11,8,5,2022
2022-08-27 12:00:00,0.0,0.0,45997.14086,1.45032,1.47,0.0,1379.25964,13644.900431,1220.28852,599.787518,57.5425,2449.56859,4.814743333333333,12,8,5,2022
2022-08-27 13:00:00,0.0,0.0,46416.02349,1.45032,1.45,0.0,1375.47965,11394.058286,914.05619,595.450005,57.49,2799.28504,27.16445416666667,13,8,5,2022
2022-08-27 14:00:00,0.0,0.0,53273.31329,1.45032,1.12,0.0,1478.79612,9507.239152,577.00556,661.587508,82.78999999999999,2245.2612900000004,77.92889416666667,14,8,5,2022
2022-08-27 15:00:00,0.0,0.0,57055.41994,1.45032,1.12,0.0,2486.77478,8057.143966,626.7525,662.875016,677.3425,3275.04424,102.37228833333334,15,8,5,2022
2022-08-27 16:00:00,0.0,0.0,61633.87036,133.35019999999997,0.12,0.0,3534.6619,4542.959002,161.00659,671.093733,1738.53749,3964.80887,123.29406,16,8,5,2022
2022-08-27 17:00:00,0.0,0.0,64163.39835,3091.07196,0.12,0.0,5354.50287,789.12895,49.64237,703.912508,5154.93742,4478.88262,145.49670083333334,17,8,5,2022
2022-08-27 18:00:00,0.0,0.0,64288.61596,3830.45459,20.02,0.0,6397.90591,2.3,0.0,684.124982,5352.79991,4810.999809999999,151.54758333333334,18,8,5,2022
2022-08-27 19:00:00,0.0,0.0,63487.04828,3311.9692600000003,14.41,0.0,6403.36828,0.0,0.0,712.687482,4970.13243,5434.48147,105.977965,19,8,5,2022
2022-08-27 20:00:00,0.0,0.0,63493.34324,2070.70848,1.06,0.0,6005.76717,0.0,0.0,721.887503,4414.77488,5798.692230000001,110.59697666666666,20,8,5,2022
2022-08-27 21:00:00,0.0,0.0,63016.54874,1899.22951,1.47,0.0,4640.36464,0.0,0.0,656.287503,2002.19997,6083.31455,107.1462375,21,8,5,2022
2022-08-27 22:00:00,0.0,0.0,62229.21682,1908.49482,0.21,0.0,4148.8469,0.0,0.0,649.756269,91.59,5072.47544,118.70959750000002,22,8,5,2022
2022-08-27 23:00:00,0.0,0.0,61906.42348,1481.57511,0.01,0.0,3043.9541,0.0,0.0,679.562502,58.595,5543.45452,109.25524583333332,23,8,5,2022
2022-08-28 00:00:00,0.0,0.0,59906.35884,3.02136,1.45,0.0,3307.12354,0.0,0.0,678.056247,57.7675,5517.9126400000005,100.50367333333334,0,8,6,2022
2022-08-28 01:00:00,0.0,0.0,59292.43168,3.02136,1.84,0.0,3289.56296,0.0,0.0,686.1187130000001,58.0875,6037.60192,108.73815583333334,1,8,6,2022
2022-08-28 02:00:00,0.0,0.0,59110.05492,3.02136,1.5,0.0,3121.13252,0.0,0.0,676.11253,58.0075,5283.97783,96.19004833333334,2,8,6,2022
2022-08-28 03:00:00,0.0,0.0,58678.6796,3.02136,1.12,0.0,2931.9454,0.0,0.0,662.387514,58.09,5674.89637,87.51005500000001,3,8,6,2022
2022-08-28 04:00:00,0.0,0.0,58115.49681,3.02136,1.51,0.0,2752.50559,0.0,0.0,681.187516,85.21000000000001,5359.296969999999,60.54901833333333,4,8,6,2022
2022-08-28 05:00:00,0.0,0.0,59187.82285,3.02136,1.09,0.0,2766.60901,0.0,0.0,701.443765,1228.95248,5063.04695,69.16608083333334,5,8,6,2022
2022-08-28 06:00:00,0.0,0.0,61993.41365,3.02136,1.08,0.0,3280.71302,233.39225,12.56291,699.056253,3526.00241,5825.18668,87.5926225,6,8,6,2022
2022-08-28 07:00:00,0.0,0.0,59678.5892,3.02136,0.76,0.0,3466.58618,5940.79762,294.57384,712.087487,1755.475,6147.03302,64.16857666666667,7,8,6,2022
2022-08-28 08:00:00,0.0,0.0,54766.35313,3.02136,1.44,0.0,2299.78598,11331.635139,686.12301,715.574979,248.235,5487.20469,30.098939166666668,8,8,6,2022
2022-08-28 09:00:00,0.0,0.0,50646.35822,3.02136,0.73,0.0,1484.88967,12912.365421,928.37682,714.818728,57.165,5688.536410000001,32.3547175,9,8,6,2022
2022-08-28 10:00:00,0.0,0.0,49185.94219,3.02136,0.74,0.0,1435.06965,13133.41617,793.05728,665.618779,57.0725,5243.2739,14.012535833333333,10,8,6,2022
2022-08-28 11:00:00,0.0,0.0,43847.48419,3.02136,1.16,0.0,1434.91966,12059.686943,564.66739,616.018735,58.6125,3364.67664,-28.696294166666664,11,8,6,2022
2022-08-28 12:00:00,0.0,0.0,42163.18344,3.02136,0.76,0.0,1444.13965,11886.724042,864.50791,625.974995,59.4575,2614.22755,-25.676041666666663,12,8,6,2022
2022-08-28 13:00:00,0.0,0.0,40529.15852,3.02136,1.12,0.0,1451.3941,12075.702126,863.15823,603.287488,58.11,4521.320970000001,5.004205833333334,13,8,6,2022
2022-08-28 14:00:00,0.0,0.0,42809.73517,3.02136,1.1,0.0,1436.32966,11717.509081,506.81856,618.3249950000001,82.58,4031.28104,52.37667666666667,14,8,6,2022
2022-08-28 15:00:00,0.0,0.0,49082.76476,3.02136,1.45,0.0,1438.40964,10088.17867,367.77267,667.887499,676.4225,3874.49016,68.24564,15,8,6,2022
2022-08-28 16:00:00,0.0,0.0,57654.13832,873.14072,0.42,0.0,1437.99968,5795.200128,409.10948,681.250012,2319.0824700000003,3665.09029,159.8950625,16,8,6,2022
2022-08-28 17:00:00,0.0,0.0,61421.23396,3355.17901,1.1,0.0,2526.26372,1300.90865,40.14618,696.156247,5179.04993,4871.8688600000005,170.08364333333336,17,8,6,2022
2022-08-28 18:00:00,0.0,0.0,63742.08666,3893.7865,20.56,0.0,3896.23905,1.783,0.0,702.20625,5346.34737,5565.936,156.9907975,18,8,6,2022
2022-08-28 19:00:00,0.0,0.0,60965.2025,3726.33277,14.85,0.0,4431.502979999999,0.8520000000000001,0.0,702.156268,5359.20237,6446.7559200000005,132.27454833333334,19,8,6,2022
2022-08-28 20:00:00,0.0,0.0,60295.81588,2416.65603,1.02,0.0,4647.51952,0.8520000000000001,0.0,700.856256,3128.43744,6897.76892,131.2202675,20,8,6,2022
2022-08-28 21:00:00,0.0,0.0,59990.02377,1879.55078,2.1,0.0,3883.68519,0.8520000000000001,0.0,729.3812290000001,1050.80248,7366.23325,133.6033075,21,8,6,2022
2022-08-28 22:00:00,0.0,0.0,58528.17338,1871.79613,0.21,0.0,4132.37994,0.8520000000000001,0.0,746.606246,643.4,7153.49561,128.3811675,22,8,6,2022
2022-08-28 23:00:00,0.0,0.0,58272.7005,1879.94359,0.0,0.0,4125.65193,0.402,0.0,744.949988,141.5825,7229.851000000001,112.76306666666666,23,8,6,2022
2022-08-29 00:00:00,0.0,0.0,55570.56715,506.30948,1.51,0.0,4004.70338,0.252,0.0,736.975012,58.93,7063.8485900000005,112.11801833333334,0,8,0,2022
2022-08-29 01:00:00,0.0,0.0,53943.13623,2.2962,0.75,0.0,3158.9582600000003,0.252,0.0,728.431254,58.505,7268.662960000001,105.9342925,1,8,0,2022
2022-08-29 02:00:00,0.0,0.0,53920.01201,2.2962,1.7999999999999998,0.0,3027.61389,0.252,0.0,736.4375110000001,57.85,7390.90767,99.10157166666666,2,8,0,2022
2022-08-29 03:00:00,0.0,0.0,54255.46511,2.2962,0.72,0.0,3029.59505,0.252,0.0,738.137513,58.2625,7165.09154,92.36817916666666,3,8,0,2022
2022-08-29 04:00:00,0.0,0.0,55861.60635,2.2962,0.73,0.0,3023.54211,0.252,0.0,738.518746,85.685,6209.634959999999,116.80537333333332,4,8,0,2022
2022-08-29 05:00:00,0.0,0.0,57130.10798,2.2962,0.73,0.0,3885.00337,0.252,0.0,740.437508,1172.03998,5869.15989,119.26744666666669,5,8,0,2022
2022-08-29 06:00:00,0.0,0.0,61852.910090000005,2.2962,1.87,0.0,4204.56803,276.33218,41.23078,755.962515,4163.28247,6646.7071000000005,155.61223833333335,6,8,0,2022
2022-08-29 07:00:00,0.0,0.0,62654.90396,2.2962,0.74,0.0,4023.17039,4403.41567,370.86821,757.95003,4457.33498,4931.44831,151.28153583333332,7,8,0,2022
2022-08-29 08:00:00,0.0,0.0,60428.58208,2.2962,1.85,0.0,3849.45191,10512.577345,661.9177,753.825009,1124.00999,3934.31834,127.4921625,8,8,0,2022
2022-08-29 09:00:00,0.0,0.0,57259.5887,2.2962,0.7999999999999999,0.0,3347.43412,12434.718632,900.49127,747.750005,144.1175,4278.622740000001,113.552125,9,8,0,2022
2022-08-29 10:00:00,0.0,0.0,55272.4262,2.2962,0.75,0.0,3301.04874,11520.226162,938.9998,765.337516,57.78,4421.36241,100.50733,10,8,0,2022
2022-08-29 11:00:00,0.0,0.0,52316.37544,2.2962,0.3999999999999999,0.0,3299.0305200000003,12081.520508,923.43908,770.581299,58.72,5958.04287,38.60787333333334,11,8,0,2022
2022-08-29 12:00:00,0.0,0.0,52645.29799,2.2962,0.39,0.0,3255.46263,12275.897513,639.43475,753.093792,58.7375,6257.72711,79.92937666666667,12,8,0,2022
2022-08-29 13:00:00,0.0,0.0,55939.38866,2.2962,1.09,0.0,2927.34666,11167.892547,674.18932,716.706248,58.3075,6016.26402,134.63798583333332,13,8,0,2022
2022-08-29 14:00:00,0.0,0.0,56587.68673,2.2962,0.77,0.0,3367.00668,8707.098305,629.18246,666.912524,79.655,5644.54516,132.87293666666667,14,8,0,2022
2022-08-29 15:00:00,0.0,0.0,57609.25948,2.2962,0.37,0.0,3785.56105,6049.159391,228.99762,727.57504,697.9525,4890.80511,192.4820425,15,8,0,2022
2022-08-29 16:00:00,0.0,0.0,60348.11114,1034.6341200000002,0.38,0.0,5094.28009,3665.616241,42.19372,725.7187369999999,1760.405,4542.74903,164.6276975,16,8,0,2022
2022-08-29 17:00:00,0.0,0.0,64881.144400000005,4288.48434,0.41,0.0,7505.27495,878.35553,0.14252,740.131247,4096.16743,3013.6626,184.1059458333333,17,8,0,2022
2022-08-29 18:00:00,0.0,0.0,67426.95449,5846.29314,20.58,0.0,7663.60363,1.709,0.0,729.043715,4172.74243,2707.22847,169.07480333333334,18,8,0,2022
2022-08-29 19:00:00,0.0,0.0,66129.78344,5851.57865,15.05,0.0,7273.89764,0.4559999999999998,0.0,730.2,3599.93244,3456.13798,135.87837916666666,19,8,0,2022
2022-08-29 20:00:00,0.0,0.0,65783.42871000001,4860.47785,1.24,0.0,5894.32039,0.4559999999999998,0.0,738.256288,2860.46746,4984.94469,132.69837583333333,20,8,0,2022
2022-08-29 21:00:00,0.0,0.0,67227.65338,2398.99278,0.8200000000000001,0.0,5894.573200000001,0.4559999999999998,0.0,778.3000030000001,1064.14749,5505.20774,125.83147333333334,21,8,0,2022
